"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"34033","1","10","71","0","2021","2","",19,150,160,157,2645872,0,0,1307,"",2.48,0.36,0.39,0.38,0.29,0.00,0.00,0.77,"",0,0.0,2,1.4,8,5.3,5,3.3,71314,2.8,0,0.0,0,0.0,-7,-0.5
"34033","2","10","71","0","2021","2","",15,316,310,312,4272362,0,0,1051,"",1.72,0.48,0.47,0.48,0.42,0.00,0.00,0.88,"",0,0.0,-18,-5.4,-22,-6.6,-17,-5.2,-541263,-11.2,0,0.0,0,0.0,-65,-5.8
"34033","3","10","71","0","2021","2","",67,3427,3328,3232,51878029,13168189,81953,1199,"",3.14,1.73,1.68,1.66,1.86,5.50,4.99,1.10,"",0,0.0,61,1.8,100,3.1,23,0.7,2194644,4.4,513443,4.1,-7191,-8.1,29,2.5
"34033","5","10","71","0","2021","2","",1253,16456,16570,16740,251128479,134164284,2709158,1165,"",0.95,0.95,0.96,0.96,0.96,0.93,0.98,1.00,"",7,0.6,1586,10.7,1776,12.0,1665,11.0,12859018,5.4,14205014,11.8,263007,10.8,-64,-5.2
"34035","0","10","70","0","2021","2","",10506,179034,180885,183959,4117471973,1298175350,21879834,1747,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",291,2.8,16714,10.3,15794,9.6,15007,8.9,286418459,7.5,207175589,19.0,4170959,23.6,-34,-1.9
"34035","1","10","71","0","2021","2","",43,1701,1700,1694,37361672,0,0,1692,"",0.72,0.47,0.47,0.46,0.31,0.00,0.00,0.67,"",1,2.4,-42,-2.4,-22,-1.3,-44,-2.5,293500,0.8,0,0.0,0,0.0,48,2.9
"34035","2","10","71","0","2021","2","",21,297,294,294,5896112,13375,80,1537,"",0.31,0.05,0.05,0.05,0.04,0.00,0.00,0.86,"",-1,-4.5,-32,-9.7,-31,-9.5,-33,-10.1,-1931483,-24.7,450,3.5,-10,-11.1,-304,-16.5
"34035","3","10","71","0","2021","2","",139,14179,14289,14516,264739426,9847396,59209,1421,"",0.84,0.81,0.81,0.83,0.71,0.47,0.46,0.87,"",0,0.0,-284,-2.0,260,1.9,742,5.4,6855441,2.7,39429,0.4,-9724,-14.1,13,0.9
"34035","5","10","71","0","2021","2","",10303,162857,164602,167455,3809474763,1288314579,21820545,1776,"",1.01,1.07,1.07,1.07,1.09,1.02,1.00,1.02,"",291,2.9,17072,11.7,15587,10.5,14342,9.4,281201001,8.0,207135710,19.2,4180693,23.7,-42,-2.3
"34037","0","10","70","0","2021","2","",3484,36427,37279,38297,481315702,244095790,4375983,992,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",80,2.4,6613,22.2,6018,19.3,5396,16.4,67130355,16.2,56044051,29.8,1164965,36.3,-25,-2.5
"34037","1","10","71","0","2021","2","",32,319,313,324,5019632,0,0,1212,"",1.62,0.43,0.42,0.42,0.36,0.00,0.00,0.85,"",1,3.2,4,1.3,8,2.6,-6,-1.8,32215,0.6,0,0.0,0,0.0,0,0.0
"34037","2","10","71","0","2021","2","",20,128,128,127,2835011,0,0,1708,"",0.89,0.11,0.11,0.10,0.18,0.00,0.00,1.68,"",-1,-4.8,-14,-9.9,-13,-9.2,-16,-11.2,-876411,-23.6,0,0.0,0,0.0,-303,-15.1
"34037","3","10","71","0","2021","2","",87,6279,6139,6259,104250857,11578923,69553,1288,"",1.58,1.77,1.69,1.72,2.40,2.92,2.70,1.39,"",-1,-1.1,20,0.3,73,1.2,85,1.4,156554,0.2,356630,3.2,-9247,-11.7,-11,-0.8
"34037","5","10","71","0","2021","2","",3345,29701,30699,31587,369210202,232516867,4306430,926,"",0.99,0.96,0.97,0.97,0.90,0.98,0.99,0.94,"",81,2.5,6603,28.6,5950,24.0,5333,20.3,67817997,22.5,55687421,31.5,1174212,37.5,-13,-1.4
"34039","0","10","70","0","2021","2","",15450,214505,215669,217424,4130772056,1526186120,25053421,1472,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",685,4.6,23271,12.2,20902,10.7,16957,8.5,407837355,11.0,288140631,23.3,5771591,29.9,7,0.5
"34039","1","10","71","0","2021","2","",46,1345,1376,1357,29928746,0,0,1694,"",0.53,0.31,0.32,0.31,0.25,0.00,0.00,0.80,"",3,7.0,-26,-1.9,38,2.8,-9,-0.7,347906,1.2,0,0.0,0,0.0,19,1.1
"34039","2","10","71","0","2021","2","",30,2919,1902,2046,44409484,0,0,1492,"",0.30,0.42,0.27,0.30,0.33,0.00,0.00,0.99,"",-1,-3.2,-51,-1.7,-114,-5.7,-4,-0.2,-2937079,-6.2,0,0.0,0,0.0,-61,-3.9
"34039","3","10","71","0","2021","2","",155,25350,25608,25760,484261901,24816569,155734,1457,"",0.64,1.21,1.22,1.25,1.30,1.00,1.06,1.06,"",1,0.6,-503,-1.9,-5,0.0,609,2.4,12163047,2.6,2081194,9.2,-8818,-5.4,35,2.5
"34039","5","10","71","0","2021","2","",15219,184891,186783,188261,3572171925,1501369551,24897687,1472,"",1.01,1.01,1.02,1.01,1.02,1.01,1.00,1.00,"",682,4.7,23851,14.8,20983,12.7,16361,9.5,398263481,12.5,286059437,23.5,5780409,30.2,3,0.2
"34041","0","10","70","0","2021","2","",2765,30750,31110,31776,433478899,210028975,3346934,1068,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",54,2.0,4136,15.5,3431,12.4,2889,10.0,50172913,13.1,37691755,21.9,788533,30.8,5,0.5
"34041","1","10","71","0","2021","2","",22,220,218,210,3382315,0,0,1205,"",1.41,0.35,0.35,0.33,0.27,0.00,0.00,0.78,"",0,0.0,-18,-7.6,-12,-5.2,-24,-10.3,-77868,-2.3,0,0.0,0,0.0,68,6.0
"34041","2","10","71","0","2021","2","",21,227,229,224,4608467,0,0,1564,"",1.18,0.23,0.23,0.22,0.32,0.00,0.00,1.43,"",0,0.0,-19,-7.7,-16,-6.5,-20,-8.2,-885745,-16.1,0,0.0,0,0.0,-161,-9.3
"34041","3","10","71","0","2021","2","",68,4319,4378,4471,71533298,12710304,76258,1254,"",1.56,1.44,1.44,1.48,1.83,3.72,3.87,1.26,"",-1,-1.4,11,0.3,111,2.6,206,4.8,1487849,2.1,502170,4.1,-9191,-10.8,-5,-0.4
"34041","5","10","71","0","2021","2","",2654,25984,26285,26871,353954819,197318671,3270676,1032,"",0.99,0.99,0.99,0.99,0.96,0.96,0.98,0.97,"",55,2.1,4162,19.1,3348,14.6,2727,11.3,49648677,16.3,37189585,23.2,797724,32.3,13,1.3
"34999","0","10","70","0","2021","2","",39320,165503,169517,174307,4884980442,1711876871,37917600,2213,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8690,28.4,41893,33.9,45484,36.7,46427,36.3,1582371053,47.9,588490588,52.4,14157920,59.6,183,9.0
"34999","1","10","71","0","2021","2","",64,884,885,886,26885382,0,0,2337,"",0.29,0.26,0.26,0.25,0.19,0.00,0.00,0.73,"",1,1.6,109,14.1,121,15.8,110,14.2,3726552,16.1,0,0.0,0,0.0,28,1.2
"34999","2","10","71","0","2021","2","N",2,0,0,0,0,0,0,0,"N",0.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34999","3","10","71","0","2021","2","N",12,0,0,0,0,0,0,0,"N",0.02,0,0,0,0,0,0,0,"N",3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34999","5","10","71","0","2021","2","",39242,164261,168247,172998,4851608941,1711830674,37916828,2215,"",1.03,1.17,1.17,1.16,1.17,1.02,1.01,1.00,"",8686,28.4,41518,33.8,45006,36.5,45936,36.2,1573244896,48.0,588465591,52.4,14157272,59.6,187,9.2
"35000","0","10","50","0","2021","2","",63445,786953,794248,793245,10149933429,4218867451,28373628,986,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",650,1.0,44180,5.9,49151,6.6,35152,4.6,811909992,8.7,599532612,16.6,2226607,8.5,27,2.8
"35000","1","10","51","0","2021","2","",838,29741,29912,30017,656704967,0,0,1690,"",2.34,1.86,1.87,1.89,2.22,0.00,0.00,1.19,"",-2,-0.2,-221,-0.7,-158,-0.5,-432,-1.4,19617205,3.1,0,0.0,0,0.0,65,4.0
"35000","2","10","51","0","2021","2","",1174,47469,47312,45892,701304093,552657,4646,1150,"",2.87,1.85,1.85,1.83,2.10,0.02,0.11,1.14,"",11,0.9,-20,0.0,101,0.2,332,0.7,19632786,2.9,-18968,-3.3,-2706,-36.8,28,2.5
"35000","3","10","51","0","2021","2","",2056,94800,95227,90661,1218709346,105588613,559100,1002,"",2.06,1.23,1.23,1.20,1.33,1.54,3.35,1.09,"",3,0.1,-5960,-5.9,-1497,-1.5,-2359,-2.5,20105873,1.7,-3096602,-2.8,-134405,-19.4,50,5.3
"35000","5","10","51","0","2021","2","",59377,614943,621797,626675,7573215023,4112726181,27809882,938,"",0.96,0.92,0.92,0.93,0.88,1.00,0.99,0.95,"",638,1.1,50381,8.9,50705,8.9,37611,6.4,752554128,11.0,602648182,17.2,2363718,9.3,25,2.7
"35000","8","10","96","0","2021","2","",4068,172010,172451,166570,2576718406,106141270,563746,1164,"",2.30,1.45,1.45,1.43,1.67,1.09,2.69,1.15,"",12,0.3,-6201,-3.5,-1554,-0.9,-2459,-1.5,59355864,2.4,-3115570,-2.9,-137111,-19.6,49,4.4
"35001","0","10","70","0","2021","2","",20675,318518,320525,319485,4278548810,1740857659,11013835,1030,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",463,2.3,26874,9.2,25948,8.8,14753,4.8,380538048,9.8,275256798,18.8,1108612,11.2,20,2.0
"35001","1","10","71","0","2021","2","",108,14205,14206,14195,330019047,0,0,1788,"",0.92,2.20,2.20,2.22,2.65,0.00,0.00,1.20,"",-1,-0.9,98,0.7,3,0.0,-65,-0.5,9677742,3.0,0,0.0,0,0.0,51,2.9
"35001","2","10","71","0","2021","2","",145,21420,21354,21000,359622409,21917,219,1301,"",1.09,2.06,2.07,2.08,2.55,0.00,0.01,1.23,"",2,1.4,298,1.4,442,2.1,473,2.3,15132261,4.4,1429,7.0,14,6.8,30,2.4
"35001","3","10","71","0","2021","2","",238,26653,26558,24946,320800758,14171411,50327,947,"",0.73,0.86,0.85,0.82,0.83,0.50,0.78,0.98,"",0,0.0,-2523,-8.6,-1432,-5.1,-2954,-10.6,-9332993,-2.8,-8729060,-38.1,-27074,-35.0,51,5.7
"35001","5","10","71","0","2021","2","",20184,256240,258407,259344,3268106596,1726664331,10963289,974,"",1.00,0.95,0.95,0.95,0.90,1.02,1.00,0.95,"",462,2.3,29001,12.8,26935,11.6,17299,7.1,365061038,12.6,283984429,19.7,1135672,11.6,18,1.9
"35003","0","10","70","0","2021","2","",121,729,737,745,7172880,2058587,14393,749,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,7.1,119,19.5,98,15.3,67,9.9,1399524,24.2,583668,39.6,3079,27.2,58,8.4
"35003","1","10","71","0","2021","2","",12,113,121,126,2337054,0,0,1498,"",17.54,7.63,8.16,8.44,11.20,0.00,0.00,1.38,"",0,0.0,10,9.7,4,3.4,-1,-0.8,661830,39.5,0,0.0,0,0.0,384,34.5
"35003","2","10","71","0","2021","2","",8,24,24,24,262918,0,0,843,"",10.24,1.01,1.01,1.02,1.11,0.00,0.00,1.10,"",0,0.0,6,33.3,4,20.0,3,14.3,43238,19.7,0,0.0,0,0.0,-16,-1.9
"35003","3","10","71","0","2021","2","",11,185,190,190,1901812,0,0,777,"",5.77,2.60,2.65,2.68,2.94,0.00,0.00,1.11,"",0,0.0,20,12.1,26,15.9,15,8.6,194603,11.4,0,0.0,0,0.0,-5,-0.6
"35003","5","10","71","0","2021","2","",90,407,402,405,2671096,2058587,14393,508,"",0.77,0.66,0.64,0.64,0.44,1.02,1.01,0.68,"",8,9.8,83,25.6,64,18.9,50,14.1,499853,23.0,583668,39.6,3079,27.2,15,3.0
"35005","0","10","70","0","2021","2","",1858,20683,20809,20705,217618723,111956805,549366,807,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-26,-1.4,990,5.0,940,4.7,624,3.1,16902590,8.4,11028608,10.9,13979,2.6,30,3.9
"35005","1","10","71","0","2021","2","",21,250,247,248,4695080,0,0,1454,"",2.00,0.60,0.59,0.60,0.74,0.00,0.00,1.25,"",0,0.0,6,2.5,6,2.5,-8,-3.1,68742,1.5,0,0.0,0,0.0,13,0.9
"35005","2","10","71","0","2021","2","",59,1431,1431,1276,17569853,0,0,980,"",4.92,2.12,2.14,1.95,2.45,0.00,0.00,1.18,"",1,1.7,-20,-1.4,-28,-1.9,-27,-2.1,-276819,-1.6,0,0.0,0,0.0,2,0.2
"35005","3","10","71","0","2021","2","",88,2478,2525,2521,36721197,449062,1483,1126,"",3.01,1.23,1.25,1.28,1.87,0.25,0.46,1.49,"",0,0.0,-160,-6.1,37,1.5,17,0.7,1846576,5.3,162298,56.6,536,56.6,71,6.7
"35005","5","10","71","0","2021","2","",1690,16524,16606,16660,158632593,111507743,547883,735,"",0.94,0.94,0.94,0.94,0.86,1.02,1.00,0.91,"",-27,-1.6,1164,7.6,925,5.9,642,4.0,15264091,10.6,10866310,10.8,13443,2.5,32,4.6
"35006","0","10","70","0","2021","2","",448,7001,7071,7074,73020423,30280562,217324,797,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-23,-4.9,-308,-4.2,-226,-3.1,-282,-3.8,-5475318,-7.0,-2387452,-7.3,-115902,-34.8,-28,-3.4
"35006","1","10","71","0","2021","2","",20,230,237,253,4526531,0,0,1451,"",7.89,1.62,1.67,1.78,2.13,0.00,0.00,1.26,"",-1,-4.8,-52,-18.4,-46,-16.3,-48,-15.9,-668278,-12.9,0,0.0,0,0.0,67,4.8
"35006","2","10","71","0","2021","2","",46,453,456,443,5031793,0,0,859,"",15.90,1.98,2.00,1.98,2.09,0.00,0.00,1.05,"",0,0.0,-18,-3.8,-16,-3.4,-18,-3.9,-63334,-1.2,0,0.0,0,0.0,22,2.6
"35006","3","10","71","0","2021","2","",63,1970,2023,2021,20972015,3364827,16506,805,"",8.92,2.88,2.94,3.01,3.18,6.84,12.90,1.08,"",1,1.6,-215,-9.8,-136,-6.3,-92,-4.4,-1427753,-6.4,-4154,-0.1,-3656,-18.1,4,0.5
"35006","5","10","71","0","2021","2","",319,4348,4355,4357,42490084,26915735,200818,751,"",0.73,0.73,0.72,0.72,0.69,0.91,0.93,0.95,"",-23,-6.7,-23,-0.5,-28,-0.6,-124,-2.8,-3315953,-7.2,-2383298,-8.1,-112246,-35.9,-48,-6.0
"35007","0","10","70","0","2021","2","",534,3792,4096,5143,38680115,17865086,130345,685,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,2.5,274,7.8,538,15.1,1360,36.0,4382566,12.8,2713393,17.9,7219,5.9,-44,-6.0
"35007","1","10","71","0","2021","2","",13,39,43,45,673132,0,0,1223,"",4.31,0.51,0.52,0.44,0.60,0.00,0.00,1.24,"",0,0.0,-15,-27.8,-6,-12.2,-10,-18.2,-10761,-1.6,0,0.0,0,0.0,224,22.4
"35007","2","10","71","0","2021","2","",42,496,494,506,6700427,0,0,1034,"",12.18,4.01,3.75,3.11,5.25,0.00,0.00,1.47,"",0,0.0,24,5.1,21,4.4,28,5.9,346788,5.5,0,0.0,0,0.0,4,0.4
"35007","3","10","71","0","2021","2","",59,613,636,618,7642603,1756955,9510,945,"",7.01,1.66,1.59,1.26,2.19,6.05,12.39,1.48,"",0,0.0,-20,-3.2,14,2.3,-37,-5.6,225971,3.0,93966,5.7,-4521,-32.2,49,5.5
"35007","5","10","71","0","2021","2","",420,2644,2923,3974,23663953,16108131,120835,572,"",0.81,0.82,0.84,0.91,0.72,0.92,0.93,0.84,"",13,3.2,285,12.1,509,21.1,1379,53.1,3820568,19.3,2619427,19.4,11740,10.8,-50,-8.0
"35009","0","10","70","0","2021","2","",1291,17339,17527,17281,177425137,90558126,506242,785,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,0.6,956,5.8,1105,6.7,663,4.0,12853698,7.8,9812822,12.2,41855,9.0,17,2.2
"35009","1","10","71","0","2021","2","",34,862,863,863,12031014,0,0,1073,"",4.66,2.45,2.45,2.49,2.33,0.00,0.00,0.95,"",0,0.0,-52,-5.7,-44,-4.9,-45,-5.0,102563,0.9,0,0.0,0,0.0,64,6.3
"35009","2","10","71","0","2021","2","",21,286,284,277,3574016,0,0,974,"",2.52,0.51,0.50,0.51,0.61,0.00,0.00,1.21,"",1,5.0,0,0.0,-6,-2.1,-10,-3.5,-3711,-0.1,0,0.0,0,0.0,17,1.8
"35009","3","10","71","0","2021","2","",39,2125,2138,2035,27153241,416951,1429,995,"",1.92,1.26,1.25,1.24,1.70,0.28,0.48,1.36,"",0,0.0,-22,-1.0,12,0.6,79,4.0,1258972,4.9,8300,2.0,81,6.0,36,3.8
"35009","5","10","71","0","2021","2","",1197,14066,14242,14106,134666866,90141175,504813,733,"",0.95,0.95,0.96,0.96,0.90,1.02,1.00,0.94,"",7,0.6,1030,7.9,1143,8.7,639,4.7,11495874,9.3,9804522,12.2,41774,9.0,15,2.1
"35011","0","10","70","0","2021","2","",74,418,415,435,3977759,1502658,8633,724,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-2.6,-9,-2.1,-9,-2.1,5,1.2,-180441,-4.3,-129713,-7.9,92,1.1,-25,-3.3
"35011","1","10","71","0","2021","2","",6,10,15,9,91895,0,0,624,"",14.34,1.18,1.80,1.03,0.79,0.00,0.00,0.60,"",0,0.0,-2,-16.7,4,36.4,-1,-10.0,-8515,-8.5,0,0.0,0,0.0,-78,-11.1
"35011","2","10","71","0","2021","2","",6,23,23,22,230336,0,0,782,"",12.56,1.69,1.72,1.60,1.76,0.00,0.00,1.05,"",0,0.0,1,4.5,1,4.5,-2,-8.3,6754,3.0,0,0.0,0,0.0,23,3.0
"35011","3","10","71","0","2021","2","",16,137,136,156,1620397,27410,255,872,"",13.72,3.36,3.36,3.77,4.51,1.12,5.02,1.29,"",-1,-5.9,-6,-4.2,-6,-4.2,8,5.4,-39642,-2.4,-1329,-4.6,14,5.8,-13,-1.5
"35011","5","10","71","0","2021","2","",46,248,241,248,2035131,1475248,8378,637,"",0.64,0.70,0.68,0.67,0.60,1.00,0.98,0.88,"",-1,-2.1,-2,-0.8,-8,-3.2,0,0.0,-139038,-6.4,-128384,-8.0,78,0.9,-35,-5.2
"35013","0","10","70","0","2021","2","",5153,70090,71191,71340,791023757,353379755,2565847,859,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",39,0.8,3502,5.3,3731,5.5,2863,4.2,60587259,8.3,42189440,13.6,51680,2.1,27,3.2
"35013","1","10","71","0","2021","2","",71,3336,3372,3367,76648185,0,0,1756,"",2.44,2.34,2.35,2.36,3.33,0.00,0.00,1.42,"",0,0.0,-54,-1.6,-38,-1.1,-53,-1.5,1580702,2.1,0,0.0,0,0.0,61,3.6
"35013","2","10","71","0","2021","2","",103,5269,5261,4742,70749224,0,0,1069,"",3.10,2.30,2.30,2.10,2.71,0.00,0.00,1.21,"",2,2.0,-186,-3.4,-194,-3.6,-96,-2.0,929497,1.3,0,0.0,0,0.0,46,4.5
"35013","3","10","71","0","2021","2","",134,8769,8869,8714,125256672,3580463,14331,1097,"",1.65,1.28,1.28,1.28,1.75,0.62,0.95,1.37,"",4,3.1,-543,-5.8,105,1.2,97,1.1,4674522,3.9,206538,6.1,-7823,-35.3,55,5.3
"35013","5","10","71","0","2021","2","",4845,52716,53689,54517,518369676,349799292,2551516,743,"",0.97,0.89,0.89,0.90,0.77,1.01,1.00,0.87,"",33,0.7,4285,8.8,3858,7.7,2915,5.6,53402538,11.5,41982902,13.6,59503,2.4,27,3.8
"35015","0","10","70","0","2021","2","",1966,28242,28475,28539,466934403,186786501,963461,1264,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-25,-1.3,-3104,-9.9,-1612,-5.4,-1178,-4.0,-17720516,-3.7,9476616,5.3,-284524,-22.8,37,3.0
"35015","1","10","71","0","2021","2","",29,703,707,686,18271178,0,0,2012,"",2.61,1.23,1.23,1.20,1.34,0.00,0.00,1.10,"",0,0.0,-7,-1.0,-7,-1.0,-23,-3.2,-430571,-2.3,0,0.0,0,0.0,-11,-0.5
"35015","2","10","71","0","2021","2","",31,428,427,398,5176239,0,0,953,"",2.44,0.46,0.47,0.44,0.34,0.00,0.00,0.73,"",0,0.0,-13,-2.9,-17,-3.8,-12,-2.9,150672,3.0,0,0.0,0,0.0,57,6.4
"35015","3","10","71","0","2021","2","",89,2480,2487,2543,43343742,766782,2529,1332,"",2.87,0.90,0.90,0.94,1.03,0.25,0.45,1.13,"",-5,-5.3,-61,-2.4,-37,-1.5,27,1.1,3628223,9.1,58631,8.3,193,8.3,123,10.2
"35015","5","10","71","0","2021","2","",1817,24631,24854,24912,400143244,186019719,960932,1241,"",0.95,1.03,1.03,1.02,1.01,1.02,1.00,0.98,"",-20,-1.1,-3023,-10.9,-1551,-5.9,-1170,-4.5,-21068840,-5.0,9417985,5.3,-284717,-22.9,28,2.3
"35017","0","10","70","0","2021","2","",749,8491,8473,8540,98280779,35905589,226815,889,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-20,-2.6,-287,-3.3,-245,-2.8,501,6.2,9978474,11.3,5351020,17.5,42132,22.8,91,11.4
"35017","1","10","71","0","2021","2","",20,220,238,241,4515730,0,0,1491,"",4.72,1.28,1.40,1.41,1.58,0.00,0.00,1.16,"",-1,-4.8,1,0.5,9,3.9,3,1.3,711720,18.7,0,0.0,0,0.0,211,16.5
"35017","2","10","71","0","2021","2","",22,972,984,983,10450128,0,0,821,"",4.55,3.51,3.61,3.64,3.22,0.00,0.00,0.90,"",2,10.0,-24,-2.4,-12,-1.2,-4,-0.4,260900,2.6,0,0.0,0,0.0,32,4.1
"35017","3","10","71","0","2021","2","",52,1491,1501,1531,20959237,294950,974,1069,"",4.41,1.80,1.82,1.89,2.36,0.51,0.73,1.29,"",0,0.0,-219,-12.8,-112,-6.9,-57,-3.6,-1264055,-5.7,9848,3.5,33,3.5,25,2.4
"35017","5","10","71","0","2021","2","",655,5808,5750,5785,62355684,35610639,225841,830,"",0.90,0.81,0.80,0.79,0.75,1.02,1.00,0.94,"",-21,-3.1,-45,-0.8,-130,-2.2,559,10.7,10269909,19.7,5341172,17.6,42099,22.9,121,17.1
"35019","0","10","70","0","2021","2","",171,1367,1415,1471,13136878,7271711,48676,713,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.2,68,5.2,101,7.7,121,9.0,1838766,16.3,1365891,23.1,10221,26.6,55,8.4
"35019","1","10","71","0","2021","2","",11,21,24,22,302579,0,0,1042,"",11.38,0.76,0.84,0.75,0.79,0.00,0.00,1.01,"",0,0.0,-5,-19.2,-6,-20.0,-9,-29.0,-22738,-7.0,0,0.0,0,0.0,179,20.7
"35019","2","10","71","0","2021","2","",12,66,66,66,732970,0,0,854,"",10.87,1.48,1.45,1.42,1.69,0.00,0.00,1.17,"",0,0.0,3,4.8,3,4.8,3,4.8,34978,5.0,0,0.0,0,0.0,2,0.2
"35019","3","10","71","0","2021","2","",32,324,341,398,3876706,648070,2220,842,"",11.88,2.43,2.47,2.85,3.27,5.48,7.74,1.26,"",2,6.7,16,5.2,36,11.8,97,32.2,750550,24.0,208941,47.6,770,53.1,53,6.7
"35019","5","10","71","0","2021","2","",116,956,984,985,8224623,6623641,46456,649,"",0.70,0.82,0.82,0.78,0.74,0.93,0.96,0.91,"",-4,-3.3,54,6.0,68,7.4,30,3.1,1075976,15.1,1156950,21.2,9451,25.5,54,9.1
"35021","0","10","70","0","2021","2","",38,157,151,153,1694398,443045,2194,848,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-0.6,-9,-5.6,-1,-0.6,79413,4.9,-27436,-5.8,-170,-7.2,58,7.3
"35021","1","10","71","0","2021","2","",8,15,12,12,129744,0,0,768,"",37.23,4.71,3.95,3.91,2.63,0.00,0.00,0.63,"",1,14.3,2,15.4,1,9.1,2,20.0,22547,21.0,0,0.0,0,0.0,40,5.5
"35021","2","10","71","0","2021","2","",3,11,11,11,113227,0,0,792,"",12.22,2.15,2.26,2.27,2.03,0.00,0.00,0.91,"",0,0.0,-1,-8.3,-1,-8.3,-1,-8.3,-6057,-5.1,0,0.0,0,0.0,27,3.5
"35021","3","10","71","0","2021","2","",5,74,69,71,900410,23191,77,971,"",8.35,4.83,4.69,4.88,5.89,3.22,5.96,1.23,"",0,0.0,4,5.7,-1,-1.4,2,2.9,84172,10.3,-199,-0.9,0,0.0,70,7.8
"35021","5","10","71","0","2021","2","",22,57,59,59,551017,419854,2117,727,"",0.60,0.43,0.46,0.45,0.38,0.97,0.97,0.86,"",-1,-4.3,-6,-9.5,-8,-11.9,-4,-6.3,-21249,-3.7,-27237,-6.1,-170,-7.4,43,6.3
"35023","0","10","70","0","2021","2","",159,1420,1426,1446,17468438,5120919,27008,939,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,9,0.6,-14,-1.0,-12,-0.8,45600,0.3,442047,9.4,-60,-0.2,6,0.6
"35023","1","10","71","0","2021","2","",9,275,276,271,7165378,0,0,2012,"",10.01,9.54,9.62,9.35,14.10,0.00,0.00,1.48,"",0,0.0,-3,-1.1,-13,-4.5,-16,-5.6,-131959,-1.8,0,0.0,0,0.0,40,2.0
"35023","2","10","71","0","2021","2","",10,55,55,54,693862,0,0,976,"",9.74,1.19,1.20,1.18,1.20,0.00,0.00,1.01,"",0,0.0,0,0.0,1,1.9,1,1.9,65095,10.4,0,0.0,0,0.0,80,8.9
"35023","3","10","71","0","2021","2","",26,290,276,267,2811818,25630,85,779,"",10.38,2.09,1.99,1.94,1.78,0.31,0.53,0.89,"",1,4.0,16,5.8,-9,-3.2,-14,-5.0,42150,1.5,1973,8.3,7,9.0,18,2.4
"35023","5","10","71","0","2021","2","",114,800,819,854,6797380,5095289,26923,634,"",0.74,0.66,0.68,0.69,0.46,1.02,1.00,0.68,"",-1,-0.9,-4,-0.5,7,0.9,17,2.0,70314,1.0,440074,9.5,-67,-0.2,1,0.2
"35025","0","10","70","0","2021","2","",2197,26574,26963,26938,365417011,171417832,789019,1048,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-42,-1.9,-2327,-8.1,-807,-2.9,-174,-0.6,-3095564,-0.8,11684332,7.3,-93177,-10.6,33,3.3
